Wavelength (nm),Current (A)
1520,0.0006436671999999997
1521,0.0006924592
1522,0.000757768
1523,0.0008454528
1524,0.0009067200000000001
1525,0.0009180432000000004
1526,0.0009124976
1527,0.0009020640000000002
1528,0.000899632
1529,0.0008796143999999998
1530,0.0008709359999999997
1531,0.0008557487999999998
1532,0.0008321888
1533,0.0008180303999999999
1534,0.0007977344000000001
1535,0.0007758096
1536,0.0007598832
1537,0.0007361312000000001
1538,0.0007209456000000001
1539,0.0007053023999999999
1540,0.0006801104000000002
1541,0.0006617632
1542,0.0006359488000000001
1543,0.0006149104
1544,0.0005984672000000002
1545,0.0005710191999999999
1546,0.0005513696000000001
1547,0.0005304431999999999
1548,0.000504792
1549,0.00048601439999999986
1550,0.00045819359999999996
1551,0.0004386304
1552,0.00041703039999999996
1553,0.00039198239999999995
1554,0.00037308320000000003
1555,0.00035231519999999987
1556,0.000330544
1557,0.0003131584
1558,0.0002949856000000001
1559,0.0002776288000000001
1560,0.0002645663999999999
1561,0.0002475135999999999
1562,0.000242416
1563,0.00023697119999999998
1564,0.00024256639999999997
1565,0.0002657615999999999
1566,0.00028229440000000013
1567,0.0003052368
1568,0.0003342912
1569,0.0003621279999999999
1570,0.00039094720000000006
