Wavelength (nm),Current (A)
1520,0.00038830400000000007
1521,0.0003907328000000001
1522,0.00039828800000000006
1523,0.0004161007999999999
1524,0.00042670079999999997
1525,0.0004300720000000001
1526,0.00044034879999999997
1527,0.00045381759999999985
1528,0.00047815840000000004
1529,0.0004981407999999999
1530,0.0005207488000000001
1531,0.0005494592
1532,0.0005731104
1533,0.0005998912000000001
1534,0.0006277120000000001
1535,0.0006525983999999998
1536,0.0006812800000000003
1537,0.0007028543999999999
1538,0.0007356912
1539,0.0007598048
1540,0.0007809760000000002
1541,0.0008056239999999999
1542,0.0008237408
1543,0.0008500656
1544,0.0008708687999999997
1545,0.0008843535999999999
1546,0.0009012608000000001
1547,0.0009109680000000001
1548,0.0009200592000000002
1549,0.0009306271999999999
1550,0.0009274
1551,0.0009332447999999997
1552,0.0009347055999999999
1553,0.0009233152
1554,0.000928536
1555,0.0009177600000000001
1556,0.0009075168000000002
1557,0.0009022832000000003
1558,0.000886088
1559,0.0008706191999999997
1560,0.0008626815999999997
1561,0.000835144
1562,0.0008264176000000002
1563,0.0008088384
1564,0.0007793536000000001
1565,0.0007640976
1566,0.000698616
1567,0.0006407296000000001
1568,0.0005868688
1569,0.0005416752
1570,0.0005045568
